id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
79,4689.102897733209,8804.693091806732,"223.78564306893742,-20.79181208486585",15627067.537750946,34.47500061910436,171133903.073234
80,4520.3489622917505,8778.375813061608,"223.60543584210836,-20.817574503958223",16056841.395423928,35.423128217168305,175840408.47002345
81,4304.135408602162,8744.657197346176,"223.37445568910448,-20.850307279136064",12970756.254445938,28.614890722269944,142044317.545348
82,4135.381545613923,8718.339960067638,"223.19410897689505,-20.87563952694763",14148583.131975751,31.213304163175955,154942841.86600542
83,3963.985873776757,8691.610745102491,"223.01088231909168,-20.901174053809633",13257818.31371506,29.248180662760507,145187968.80994317
84,3795.219181606278,8665.291533763819,"222.8304139264363,-20.926124850404527",13674855.271310229,30.168209282112855,149754990.8764082
85,3626.441554061753,8638.970630275817,"222.649885631505,-20.950885940615247",14084795.455758529,31.072581652585434,154244295.32343408
86,3455.012564164611,8612.236259856265,"222.46647569844754,-20.975839421530072",12984433.124210954,28.645063375742986,142194094.59718814
87,3286.2039134918887,8585.910544965876,"222.2858278686634,-21.00021718458443",27929981.32809483,61.61655865705827,305864597.1736372
88,3114.7372980736654,8559.170333920843,"222.10229733914431,-21.024780711700124",27233859.098108817,60.08083775153551,298241278.5986222
89,2901.446687246375,8523.20082607779,"221.87390482287051,-21.05775062988896",13522895.891850747,29.832970460863205,148090865.36772496
90,2729.923071857093,8496.45175707572,"221.69023636088787,-21.081871520763926",14369659.59402217,31.70102274169415,157363876.88976973
91,2561.0081470408218,8470.1095261107,"221.509335420911,-21.105428193300295",12819022.73744419,28.28015017802277,140382665.48370504
92,2392.06065547018,8443.762229600832,"221.3283775372468,-21.128792889854765",13729910.941926751,30.28966804422575,150357912.1715366
93,2223.077400984082,8417.409369110042,"221.14736288099095,-21.151965344499047",13135033.179376151,28.977303380626495,143843333.9814299
94,2054.47457072263,8388.409002657725,"220.9666747507753,-21.177581680988673",13736042.879493702,30.3031957614962,150425063.76006714
95,1882.7692956095293,8361.631671822366,"220.78271383209517,-21.200723371903848",13319862.820534358,29.385057553184136,145867425.69400606
96,1713.660329755976,8335.259247139613,"220.60152686886178,-21.223314409015682",13219469.773657976,29.16357963707121,144768009.31842148
97,7138.329619514574,9008.037007766527,"226.39492923408835,-20.57481176175625",14683064.559863495,32.39242798233248,160796012.50429842
98,6969.2522761335185,8981.669140900423,"226.2154461425765,-20.60329585100996",14564385.247222215,32.13060858679335,159496341.02484217
99,6800.22000967286,8955.308316965682,"226.03589640848472,-20.63159462411512",12860389.615061337,28.37140998271846,140835679.15421447
100,6628.183708739148,8931.184839882453,"225.85300533868204,-20.657520990543357",12741472.55831283,28.10906609797341,139533404.11034003
101,6459.2322693508395,8904.836646915186,"225.67332477976228,-20.685444478773455",13120673.619419347,28.945624638776497,143686080.70688653
102,6290.316649945465,8878.494053235072,"225.49357833368492,-20.713181669650638",13655304.87825183,30.125079001197143,149540892.16194263
103,6121.4336549044465,8852.156560477553,"225.3137661129785,-20.740732254026817",13212212.880380932,29.147570145871757,144688538.20410737
104,5952.17308792515,8828.466028552455,"225.1334332169123,-20.76546829807061",13330583.65999423,29.408708884191924,145984830.9011287
105,5735.868235527019,8794.733079126321,"224.90287438518766,-20.800253254273773",13170824.372354075,29.056262622153522,144235287.65637007
106,5564.434268671487,8767.997802679376,"224.7200391680067,-20.827607767162558",13072917.96596617,28.840270503818882,143163102.78095692
107,5395.65782456078,8741.676982433299,"224.5399521052685,-20.85435192524612",17902177.130162813,39.49413836951416,196048902.8662683
108,5226.898349702208,8715.358821666605,"224.35980124470586,-20.8809076951567",13645975.471023839,30.104497320137412,149438724.6971621
109,5055.516307439539,8688.631683057634,"224.17677058187476,-20.90768523316879",12789352.623067718,28.214694697714208,140057744.47945333
110,4886.78200546983,8662.31747444579,"223.99649222082604,-20.93386027748408",12793081.546367396,28.22292110569219,140098580.36865604
111,4715.419293415717,8635.593377232497,"223.81333269875924,-20.96025047979448",13956290.091992848,30.789084925852933,152837017.57193395
112,4546.697946196652,8609.281215345596,"223.63292815553442,-20.986043490947672",14133143.78542598,31.179243295353118,154773763.71813285
113,4330.526145704301,8575.569155365374,"223.401694192493,-21.018813037879283",13293971.338830478,29.327938145104888,145583884.95230067
114,4161.8048709335835,8549.257034683968,"223.22114861491323,-21.04417209088394",14252805.213259805,31.443229343195316,156084190.45962155
115,3990.4422974803456,8522.53301629917,"223.0377193023162,-21.06973213925285",14976430.939144619,33.03962593440562,164008703.1383895
116,3821.7081960131222,8496.218921717944,"222.85705070891342,-21.094706386363402",13330820.19631083,29.409230708881136,145987421.23888594
117,3650.3264224413842,8469.491935912223,"222.67349719625838,-21.11987497133549",14158490.630190447,31.235161175456753,155051340.07496732
118,3481.5672762215313,8443.173962028894,"222.49270698116527,-21.14446315572483",13320975.604236452,29.387512474347428,145879611.92266065
119,3312.791224367549,8416.85336482588,"222.31185701164506,-21.16885933550913",13155253.560609162,29.02191172789591,144064769.81727532
120,3141.3577210549943,8390.118351932299,"222.1281205421367,-21.19343985465149",14550710.791040264,32.10044125794552,159346590.40444154
121,2925.05354717763,8356.385788240668,"221.89624306994023,-21.224165669810393",13409520.339892365,29.582851734844116,146849276.01176617
122,2756.617493136196,8327.412437141884,"221.71559532908026,-21.250562502895267",15651706.28510137,34.52935635975165,171403724.9698072
123,2587.735164239534,8301.075322942575,"221.53448957982698,-21.274130394332587",13879826.637472764,30.620398277794962,151999657.0509742
124,2418.8202748776225,8274.733144071493,"221.35332629439543,-21.29750462897982",13130955.755213583,28.968308142064345,143798681.61720738
125,2249.869629506244,8248.385402189317,"221.1721056517883,-21.32068493920884",12861859.925454365,28.37465364641848,140851780.70082137
126,2078.6581063110893,8218.97928982821,"220.98837847445373,-21.34666505870505",13807171.527864594,30.460113250378793,151204002.17488033
127,1909.6267630628085,8192.618990129915,"220.80704016471282,-21.369453672880496",13083061.45181195,28.86264813032932,143274185.31895474
128,1740.5504071294622,8166.2516838613565,"220.62564547026253,-21.39204748527149",15537013.019865377,34.27633061576827,170147705.17667368
129,7164.192657907814,8838.933852375698,"226.4254645764769,-20.742620089494025",13083869.100587798,28.86442989085349,143283029.9781967
130,6995.146416776221,8812.570872312634,"226.2457928656234,-20.7711586665628",13806803.784461454,30.45930196867029,151199974.97247934
131,6825.740127810224,8788.856173557637,"226.06558188613775,-20.79688702485448",15032203.440980399,33.16266610369347,164619474.53873438
132,6656.78014958764,8762.50667174517,"225.8857781891553,-20.825050624642603",12796597.900817443,28.230678563804503,140137088.39072555
133,6487.8592294086275,8736.163274081682,"225.70590771037465,-20.853026608272884",12905456.443668574,28.470832279344638,141329211.43466678
134,6316.335562904802,8709.413988660222,"225.52315847216116,-20.88124736617149",13199133.718485907,29.118716100585328,144545306.72330555
135,6147.483657880121,8683.081380185147,"225.34315374838803,-20.908844236414858",13640553.116182577,30.092535019081378,149379343.83471996
136,5978.254116923391,8659.394725539241,"225.16262634836875,-20.933625035689314",14099667.510051882,31.105391012353806,154407160.9853243
137,5761.989114546341,8625.668036257197,"224.93181884130982,-20.968464783637263",12655405.58694461,27.919193053396366,138590874.31705955
138,5590.586731116372,8598.937721200353,"224.748785637329,-20.995860808563535",13020377.474705515,28.72436049931142,142587725.51858193
